Location,Golden Triangle
Grain,Hard Red Winter
Variety,11.0%

Date,Low,High,Units,Weekly Average
2005-01-08,3.19,3.27,$/Bushel,Yes
2005-01-15,3.25,3.28,$/Bushel,Yes
2005-01-22,3.20,3.27,$/Bushel,Yes
2005-01-29,3.05,3.20,$/Bushel,Yes
2005-02-05,3.04,3.16,$/Bushel,Yes
2005-02-12,2.98,3.16,$/Bushel,Yes
2005-02-19,3.05,3.10,$/Bushel,Yes
2005-02-26,3.12,3.22,$/Bushel,Yes
2005-03-05,3.14,3.25,$/Bushel,Yes
2005-03-12,3.16,3.27,$/Bushel,Yes
2005-03-19,3.14,3.28,$/Bushel,Yes
2005-03-26,3.03,3.13,$/Bushel,Yes
2005-04-02,2.94,3.09,$/Bushel,Yes
2005-04-09,2.85,3.00,$/Bushel,Yes
2005-04-16,2.89,2.96,$/Bushel,Yes
2005-04-23,2.89,2.99,$/Bushel,Yes
2005-04-30,3.03,3.14,$/Bushel,Yes
2005-05-07,2.92,3.01,$/Bushel,Yes
2005-05-14,2.85,3.00,$/Bushel,Yes
2005-05-21,2.88,3.06,$/Bushel,Yes
2005-05-28,3.07,3.20,$/Bushel,Yes
2005-06-04,2.98,3.14,$/Bushel,Yes
2005-06-11,2.80,3.02,$/Bushel,Yes
2005-06-18,2.86,3.04,$/Bushel,Yes
2005-06-25,3.01,3.05,$/Bushel,Yes
2005-07-02,2.80,2.91,$/Bushel,Yes
2005-07-09,2.90,2.93,$/Bushel,Yes
2005-07-16,2.79,2.82,$/Bushel,Yes
2005-07-23,2.70,2.77,$/Bushel,Yes
2005-07-30,2.72,2.78,$/Bushel,Yes
2005-08-06,2.72,2.76,$/Bushel,Yes
2005-08-13,2.73,2.84,$/Bushel,Yes
2005-08-20,2.77,2.82,$/Bushel,Yes
2005-08-27,2.83,2.89,$/Bushel,Yes
2005-09-03,2.86,2.91,$/Bushel,Yes
2005-09-10,2.88,3.06,$/Bushel,Yes
2005-09-17,3.06,3.19,$/Bushel,Yes
2005-09-24,3.12,3.18,$/Bushel,Yes
2005-10-01,3.15,3.22,$/Bushel,Yes
2005-10-08,3.18,3.28,$/Bushel,Yes
2005-10-15,3.17,3.26,$/Bushel,Yes
2005-10-22,3.14,3.19,$/Bushel,Yes
2005-10-29,3.26,3.29,$/Bushel,Yes
2005-11-05,3.23,3.30,$/Bushel,Yes
2005-11-12,3.25,3.31,$/Bushel,Yes
2005-11-19,3.22,3.28,$/Bushel,Yes
2005-11-26,3.12,3.20,$/Bushel,Yes
2005-12-03,3.28,3.32,$/Bushel,Yes
2005-12-10,3.25,3.30,$/Bushel,Yes
2005-12-17,3.24,3.32,$/Bushel,Yes
2005-12-24,3.31,3.35,$/Bushel,Yes
2005-12-31,3.37,3.42,$/Bushel,Yes
2006-01-07,3.35,3.36,$/Bushel,Yes
2006-01-14,3.25,3.27,$/Bushel,Yes
2006-01-21,3.28,3.30,$/Bushel,Yes
2006-01-28,3.37,3.40,$/Bushel,Yes
2006-02-04,3.44,3.48,$/Bushel,Yes
2006-02-11,3.57,3.60,$/Bushel,Yes
2006-02-18,3.51,3.54,$/Bushel,Yes
2006-02-25,3.59,3.65,$/Bushel,Yes
2006-03-04,3.62,3.65,$/Bushel,Yes
2006-03-11,3.63,3.66,$/Bushel,Yes
2006-03-18,3.45,3.47,$/Bushel,Yes
2006-03-25,3.37,3.38,$/Bushel,Yes
2006-04-01,3.37,3.40,$/Bushel,Yes
2006-04-08,3.59,3.60,$/Bushel,Yes
2006-04-15,3.91,3.91,$/Bushel,Yes
2006-04-22,3.78,3.83,$/Bushel,Yes
2006-04-29,3.65,3.77,$/Bushel,Yes
2006-05-06,3.72,3.96,$/Bushel,Yes
2006-05-13,3.96,4.18,$/Bushel,Yes
2006-05-20,4.20,4.43,$/Bushel,Yes
2006-05-27,4.31,4.44,$/Bushel,Yes
2006-06-03,4.19,4.32,$/Bushel,Yes
2006-06-10,4.12,4.35,$/Bushel,Yes
2006-06-17,3.91,4.18,$/Bushel,Yes
2006-06-24,3.95,4.16,$/Bushel,Yes
2006-07-01,4.19,4.29,$/Bushel,Yes
2006-07-08,4.31,4.37,$/Bushel,Yes
2006-07-15,4.34,4.52,$/Bushel,Yes
2006-07-22,4.18,4.35,$/Bushel,Yes
2006-07-29,4.03,4.19,$/Bushel,Yes
2006-08-05,4.07,4.10,$/Bushel,Yes
2006-08-12,3.89,3.93,$/Bushel,Yes
2006-08-19,3.78,3.82,$/Bushel,Yes
2006-08-26,3.93,3.94,$/Bushel,Yes
2006-09-02,4.07,4.21,$/Bushel,Yes
2006-09-09,4.08,4.20,$/Bushel,Yes
2006-09-16,4.00,4.14,$/Bushel,Yes
2006-09-23,4.10,4.17,$/Bushel,Yes
2006-09-30,4.21,4.38,$/Bushel,Yes
2006-10-07,4.35,4.52,$/Bushel,Yes
2006-10-14,4.53,4.61,$/Bushel,Yes
2006-10-21,4.49,4.63,$/Bushel,Yes
2006-10-28,4.54,4.68,$/Bushel,Yes
2006-11-04,4.46,4.70,$/Bushel,Yes
2006-11-11,4.54,4.72,$/Bushel,Yes
2006-11-18,4.56,4.57,$/Bushel,Yes
2006-11-25,4.56,4.73,$/Bushel,Yes
2006-12-02,4.72,4.86,$/Bushel,Yes
2006-12-09,4.60,4.66,$/Bushel,Yes
2006-12-16,4.53,4.56,$/Bushel,Yes
2006-12-23,4.55,4.63,$/Bushel,Yes
2006-12-30,4.68,4.73,$/Bushel,Yes
2007-01-06,4.34,4.42,$/Bushel,Yes
2007-01-13,4.37,4.50,$/Bushel,Yes
2007-01-20,4.46,4.58,$/Bushel,Yes
2007-01-27,4.47,4.61,$/Bushel,Yes
2007-02-03,4.45,4.58,$/Bushel,Yes
2007-02-10,4.48,4.58,$/Bushel,Yes
2007-02-17,4.60,4.68,$/Bushel,Yes
2007-02-24,4.81,4.88,$/Bushel,Yes
2007-03-03,4.80,4.88,$/Bushel,Yes
2007-03-10,4.81,4.88,$/Bushel,Yes
2007-03-17,4.72,4.78,$/Bushel,Yes
2007-03-24,4.76,4.79,$/Bushel,Yes
2007-03-31,4.64,4.72,$/Bushel,Yes
2007-04-07,4.55,4.62,$/Bushel,Yes
2007-04-14,4.81,4.91,$/Bushel,Yes
2007-04-21,4.94,5.00,$/Bushel,Yes
2007-04-28,4.87,4.92,$/Bushel,Yes
2007-05-05,4.66,4.71,$/Bushel,Yes
2007-05-12,4.52,4.63,$/Bushel,Yes
2007-05-19,4.53,4.66,$/Bushel,Yes
2007-05-26,4.56,4.61,$/Bushel,Yes
2007-06-02,4.66,4.84,$/Bushel,Yes
2007-06-09,4.74,4.92,$/Bushel,Yes
2007-06-16,5.23,5.32,$/Bushel,Yes
2007-06-23,5.08,5.21,$/Bushel,Yes
2007-06-30,5.17,5.23,$/Bushel,Yes
2007-07-07,5.14,5.17,$/Bushel,Yes
2007-07-14,5.19,5.31,$/Bushel,Yes
2007-07-21,5.22,5.28,$/Bushel,Yes
2007-07-28,5.52,5.56,$/Bushel,Yes
2007-08-04,5.49,5.57,$/Bushel,Yes
2007-08-11,5.73,5.78,$/Bushel,Yes
2007-08-18,5.75,5.81,$/Bushel,Yes
2007-08-25,5.83,5.93,$/Bushel,Yes
2007-09-01,6.13,6.27,$/Bushel,Yes
2007-09-08,6.77,6.90,$/Bushel,Yes
2007-09-15,7.36,7.44,$/Bushel,Yes
2007-09-22,7.64,7.72,$/Bushel,Yes
2007-09-29,8.23,8.38,$/Bushel,Yes
2007-10-06,8.65,8.81,$/Bushel,Yes
2007-10-13,8.29,8.38,$/Bushel,Yes
2007-10-20,8.17,8.24,$/Bushel,Yes
2007-10-27,8.21,8.31,$/Bushel,Yes
2007-11-03,8.05,8.18,$/Bushel,Yes
2007-11-10,7.90,7.96,$/Bushel,Yes
2007-11-17,7.64,7.70,$/Bushel,Yes
2007-11-24,7.95,8.09,$/Bushel,Yes
2007-12-01,8.56,8.76,$/Bushel,Yes
2007-12-08,8.74,9.13,$/Bushel,Yes
2007-12-15,9.36,9.69,$/Bushel,Yes
2007-12-22,9.32,9.74,$/Bushel,Yes
2007-12-29,9.01,9.40,$/Bushel,Yes
2008-01-05,9.09,9.38,$/Bushel,Yes
2008-01-12,8.77,9.11,$/Bushel,Yes
2008-01-19,9.50,9.73,$/Bushel,Yes
2008-01-26,9.50,9.70,$/Bushel,Yes
2008-02-02,9.63,9.91,$/Bushel,Yes
2008-02-09,10.43,11.04,$/Bushel,Yes
2008-02-16,10.56,11.09,$/Bushel,Yes
2008-02-23,11.03,11.41,$/Bushel,Yes
2008-03-01,12.52,12.82,$/Bushel,Yes
2008-03-08,11.79,12.10,$/Bushel,Yes
2008-03-15,12.51,12.96,$/Bushel,Yes
2008-03-22,10.99,11.12,$/Bushel,Yes
2008-03-29,10.40,10.57,$/Bushel,Yes
2008-04-05,9.62,9.74,$/Bushel,Yes
2008-04-12,9.58,9.68,$/Bushel,Yes
2008-04-19,9.23,9.39,$/Bushel,Yes
2008-04-26,8.57,8.79,$/Bushel,Yes
2008-05-03,8.40,8.59,$/Bushel,Yes
2008-05-10,8.31,8.62,$/Bushel,Yes
2008-05-17,8.03,8.34,$/Bushel,Yes
2008-05-24,8.09,8.25,$/Bushel,Yes
2008-05-31,7.74,8.00,$/Bushel,Yes
2008-06-07,7.55,8.11,$/Bushel,Yes
2008-06-14,8.48,8.80,$/Bushel,Yes
2008-06-21,8.88,9.33,$/Bushel,Yes
2008-06-28,8.92,9.29,$/Bushel,Yes
2008-07-05,8.23,8.88,$/Bushel,Yes
2008-07-12,7.67,8.28,$/Bushel,Yes
2008-07-19,7.45,8.07,$/Bushel,Yes
2008-07-26,7.08,7.58,$/Bushel,Yes
2008-08-02,7.27,7.61,$/Bushel,Yes
2008-08-09,7.26,7.49,$/Bushel,Yes
2008-08-16,7.74,7.92,$/Bushel,Yes
2008-08-23,8.03,8.30,$/Bushel,Yes
2008-08-30,7.64,7.74,$/Bushel,Yes
2008-09-06,7.12,7.25,$/Bushel,Yes
2008-09-13,6.63,6.80,$/Bushel,Yes
2008-09-20,6.47,6.73,$/Bushel,Yes
2008-09-27,6.48,6.73,$/Bushel,Yes
2008-10-04,5.81,6.06,$/Bushel,Yes
2008-10-11,5.14,5.46,$/Bushel,Yes
2008-10-18,4.92,5.16,$/Bushel,Yes
2008-10-25,4.55,4.75,$/Bushel,Yes
2008-11-01,4.63,4.82,$/Bushel,Yes
2008-11-08,4.87,4.93,$/Bushel,Yes
2008-11-15,4.87,4.91,$/Bushel,Yes
2008-11-22,4.65,4.74,$/Bushel,Yes
2008-11-29,4.78,4.83,$/Bushel,Yes
2008-12-06,4.37,4.39,$/Bushel,Yes
2008-12-13,4.27,4.32,$/Bushel,Yes
2008-12-20,4.63,4.75,$/Bushel,Yes
2008-12-27,4.86,5.08,$/Bushel,Yes
2009-01-03,5.20,5.33,$/Bushel,Yes
2009-01-10,5.44,5.51,$/Bushel,Yes
2009-01-17,4.99,5.02,$/Bushel,Yes
2009-01-24,5.01,5.02,$/Bushel,Yes
2009-01-31,5.22,5.26,$/Bushel,Yes
2009-02-07,4.81,5.01,$/Bushel,Yes
2009-02-14,4.79,5.01,$/Bushel,Yes
2009-02-21,4.68,4.76,$/Bushel,Yes
2009-02-28,4.81,4.94,$/Bushel,Yes
2009-03-07,4.79,4.91,$/Bushel,Yes
2009-03-14,4.82,4.96,$/Bushel,Yes
2009-03-21,5.07,5.23,$/Bushel,Yes
2009-03-28,4.84,5.00,$/Bushel,Yes
2009-04-04,4.93,5.03,$/Bushel,Yes
2009-04-11,4.96,5.04,$/Bushel,Yes
2009-04-18,4.78,4.89,$/Bushel,Yes
2009-04-25,4.85,4.90,$/Bushel,Yes
2009-05-02,4.88,4.93,$/Bushel,Yes
2009-05-09,5.09,5.15,$/Bushel,Yes
2009-05-16,5.33,5.37,$/Bushel,Yes
2009-05-23,5.50,5.51,$/Bushel,Yes
2009-05-30,5.70,5.80,$/Bushel,Yes
2009-06-06,5.87,6.04,$/Bushel,Yes
2009-06-13,5.44,5.53,$/Bushel,Yes
2009-06-20,5.24,5.34,$/Bushel,Yes
2009-06-27,5.09,5.14,$/Bushel,Yes
2009-07-04,4.80,4.87,$/Bushel,Yes
2009-07-11,4.56,4.62,$/Bushel,Yes
2009-07-18,4.75,4.80,$/Bushel,Yes
2009-07-25,4.74,4.79,$/Bushel,Yes
2009-08-01,4.53,4.69,$/Bushel,Yes
2009-08-08,4.61,4.75,$/Bushel,Yes
2009-08-15,4.25,4.37,$/Bushel,Yes
2009-08-22,4.08,4.14,$/Bushel,Yes
2009-08-29,4.20,4.24,$/Bushel,Yes
2009-09-05,4.08,4.12,$/Bushel,Yes
2009-09-12,3.81,3.83,$/Bushel,Yes
2009-09-19,3.86,3.90,$/Bushel,Yes
2009-09-26,3.84,3.91,$/Bushel,Yes
2009-10-03,3.84,3.89,$/Bushel,Yes
2009-10-10,3.90,3.98,$/Bushel,Yes
2009-10-17,4.24,4.30,$/Bushel,Yes
2009-10-24,4.42,4.49,$/Bushel,Yes
2009-10-31,4.14,4.19,$/Bushel,Yes
2009-11-07,4.22,4.27,$/Bushel,Yes
2009-11-14,4.27,4.39,$/Bushel,Yes
2009-11-21,4.50,4.69,$/Bushel,Yes
2009-11-28,4.41,4.59,$/Bushel,Yes
2009-12-05,4.47,4.56,$/Bushel,Yes
2009-12-12,4.14,4.23,$/Bushel,Yes
2009-12-19,4.15,4.22,$/Bushel,Yes
2009-12-26,4.12,4.17,$/Bushel,Yes
2010-01-02,4.35,4.38,$/Bushel,Yes
2010-01-09,4.47,4.50,$/Bushel,Yes
2010-01-16,4.31,4.40,$/Bushel,Yes
2010-01-23,4.04,4.09,$/Bushel,Yes
2010-01-30,3.97,4.06,$/Bushel,Yes
2010-02-06,3.94,4.02,$/Bushel,Yes
2010-02-13,4.06,4.12,$/Bushel,Yes
2010-02-20,4.10,4.15,$/Bushel,Yes
2010-02-27,4.11,4.18,$/Bushel,Yes
2010-03-06,4.07,4.14,$/Bushel,Yes
2010-03-13,3.95,4.05,$/Bushel,Yes
2010-03-20,3.98,4.03,$/Bushel,Yes
2010-03-27,3.89,3.96,$/Bushel,Yes
2010-04-03,3.78,3.85,$/Bushel,Yes
2010-04-10,3.90,3.96,$/Bushel,Yes
2010-04-17,4.00,4.07,$/Bushel,Yes
2010-04-24,4.11,4.17,$/Bushel,Yes
2010-05-01,4.04,4.11,$/Bushel,Yes
2010-05-08,4.16,4.22,$/Bushel,Yes
2010-05-15,4.00,4.06,$/Bushel,Yes
2010-05-22,3.87,3.94,$/Bushel,Yes
2010-05-29,3.83,3.90,$/Bushel,Yes
2010-06-05,3.67,3.75,$/Bushel,Yes
2010-06-12,3.48,3.60,$/Bushel,Yes
2010-06-19,3.71,3.92,$/Bushel,Yes
2010-06-26,3.76,3.95,$/Bushel,Yes
2010-07-03,3.68,3.80,$/Bushel,Yes
2010-07-10,4.07,4.12,$/Bushel,Yes
2010-07-17,4.25,4.32,$/Bushel,Yes
2010-07-24,4.29,4.35,$/Bushel,Yes
2010-07-31,4.49,4.56,$/Bushel,Yes
2010-08-07,5.05,5.14,$/Bushel,Yes
2010-08-14,5.13,5.21,$/Bushel,Yes
2010-08-21,4.91,5.06,$/Bushel,Yes
2010-08-28,4.94,5.20,$/Bushel,Yes
2010-09-04,5.41,5.46,$/Bushel,Yes
2010-09-11,5.72,5.87,$/Bushel,Yes
2010-09-18,5.79,5.94,$/Bushel,Yes
2010-09-25,5.70,5.87,$/Bushel,Yes
2010-10-02,5.30,5.55,$/Bushel,Yes
2010-10-09,5.29,5.49,$/Bushel,Yes
2010-10-16,5.46,5.67,$/Bushel,Yes
2010-10-23,5.16,5.42,$/Bushel,Yes
2010-10-30,5.50,5.74,$/Bushel,Yes
2010-11-06,5.78,5.86,$/Bushel,Yes
2010-11-13,5.81,5.97,$/Bushel,Yes
2010-11-20,5.14,5.39,$/Bushel,Yes
2010-11-27,5.15,5.47,$/Bushel,Yes
2010-12-04,5.86,6.00,$/Bushel,Yes
2010-12-11,6.45,6.57,$/Bushel,Yes
2010-12-18,6.29,6.44,$/Bushel,Yes
2010-12-25,6.61,6.66,$/Bushel,Yes
2011-01-01,6.62,6.86,$/Bushel,Yes
2011-01-08,6.83,7.04,$/Bushel,Yes
2011-01-15,6.82,6.99,$/Bushel,Yes
2011-01-22,7.19,7.32,$/Bushel,Yes
2011-01-29,7.52,7.72,$/Bushel,Yes
2011-02-05,7.80,7.93,$/Bushel,Yes
2011-02-12,8.10,8.26,$/Bushel,Yes
2011-02-19,7.96,8.10,$/Bushel,Yes
2011-02-26,7.24,7.57,$/Bushel,Yes
2011-03-05,7.65,7.93,$/Bushel,Yes
2011-03-12,7.32,7.43,$/Bushel,Yes
2011-03-19,6.66,6.96,$/Bushel,Yes
2011-03-26,6.97,7.21,$/Bushel,Yes
2011-04-02,7.41,7.61,$/Bushel,Yes
2011-04-09,8.03,8.23,$/Bushel,Yes
2011-04-16,7.55,7.72,$/Bushel,Yes
2011-04-23,7.84,7.97,$/Bushel,Yes
2011-04-30,7.97,8.02,$/Bushel,Yes
2011-05-07,7.53,7.58,$/Bushel,Yes
2011-05-14,7.72,7.77,$/Bushel,Yes
2011-05-21,7.92,7.97,$/Bushel,Yes
2011-05-28,8.09,8.17,$/Bushel,Yes
2011-06-04,7.87,7.91,$/Bushel,Yes
2011-06-11,7.63,7.70,$/Bushel,Yes
2011-06-18,6.87,7.12,$/Bushel,Yes
2011-06-25,6.48,6.82,$/Bushel,Yes
2011-07-02,5.90,6.11,$/Bushel,Yes
2011-07-09,5.74,6.11,$/Bushel,Yes
2011-07-16,6.25,6.37,$/Bushel,Yes
2011-07-23,6.47,6.57,$/Bushel,Yes
2011-07-30,6.46,6.61,$/Bushel,Yes
2011-08-06,6.59,6.70,$/Bushel,Yes
2011-08-13,6.57,6.74,$/Bushel,Yes
2011-08-20,6.86,7.06,$/Bushel,Yes
2011-08-27,7.17,7.34,$/Bushel,Yes
2011-09-03,7.38,7.56,$/Bushel,Yes
2011-09-10,7.20,7.26,$/Bushel,Yes
2011-09-17,6.78,6.91,$/Bushel,Yes
2011-09-24,6.31,6.48,$/Bushel,Yes
2011-10-01,6.17,6.39,$/Bushel,Yes
2011-10-08,5.89,6.04,$/Bushel,Yes
2011-10-15,5.99,6.13,$/Bushel,Yes
2011-10-22,6.14,6.30,$/Bushel,Yes
2011-10-29,6.31,6.62,$/Bushel,Yes
2011-11-05,6.26,6.39,$/Bushel,Yes
2011-11-12,6.17,6.38,$/Bushel,Yes
2011-11-19,5.83,5.98,$/Bushel,Yes
2011-11-26,5.41,5.69,$/Bushel,Yes
2011-12-03,5.51,5.71,$/Bushel,Yes
2011-12-10,5.57,5.83,$/Bushel,Yes
2011-12-17,5.37,5.51,$/Bushel,Yes
2011-12-24,5.47,5.77,$/Bushel,Yes
2011-12-31,5.94,6.11,$/Bushel,Yes
2012-01-07,5.87,6.04,$/Bushel,Yes
2012-01-14,5.83,6.00,$/Bushel,Yes
2012-01-21,5.64,5.78,$/Bushel,Yes
2012-01-28,5.95,6.11,$/Bushel,Yes
2012-02-04,6.12,6.35,$/Bushel,Yes
2012-02-11,6.03,6.25,$/Bushel,Yes
2012-02-18,5.95,6.09,$/Bushel,Yes
2012-02-25,6.07,6.17,$/Bushel,Yes
2012-03-03,6.27,6.41,$/Bushel,Yes
2012-03-10,6.18,6.29,$/Bushel,Yes
2012-03-17,6.25,6.37,$/Bushel,Yes
2012-03-24,6.21,6.36,$/Bushel,Yes
2012-03-31,6.18,6.33,$/Bushel,Yes
2012-04-07,6.17,6.31,$/Bushel,Yes
2012-04-14,5.86,6.03,$/Bushel,Yes
2012-04-21,5.79,5.93,$/Bushel,Yes
2012-04-28,5.94,6.11,$/Bushel,Yes
2012-05-05,5.87,5.97,$/Bushel,Yes
2012-05-12,5.68,5.78,$/Bushel,Yes
2012-05-19,5.95,6.06,$/Bushel,Yes
2012-05-26,6.34,6.43,$/Bushel,Yes
2012-06-02,5.89,6.00,$/Bushel,Yes
2012-06-09,5.74,5.81,$/Bushel,Yes
2012-06-16,5.64,5.75,$/Bushel,Yes
2012-06-23,5.96,6.09,$/Bushel,Yes
2012-06-30,6.48,6.58,$/Bushel,Yes
2012-07-07,6.99,7.12,$/Bushel,Yes
2012-07-14,7.27,7.45,$/Bushel,Yes
2012-07-21,8.09,8.20,$/Bushel,Yes
2012-07-28,8.02,8.11,$/Bushel,Yes
2012-08-04,7.95,8.08,$/Bushel,Yes
2012-08-11,8.18,8.24,$/Bushel,Yes
2012-08-18,7.83,7.93,$/Bushel,Yes
2012-08-25,8.11,8.21,$/Bushel,Yes
2012-09-01,8.02,8.16,$/Bushel,Yes
2012-09-08,8.04,8.17,$/Bushel,Yes
2012-09-15,8.12,8.29,$/Bushel,Yes
2012-09-22,8.10,8.22,$/Bushel,Yes
2012-09-29,8.16,8.28,$/Bushel,Yes
2012-10-06,8.17,8.20,$/Bushel,Yes
2012-10-13,8.19,8.28,$/Bushel,Yes
2012-10-20,8.27,8.32,$/Bushel,Yes
2012-10-27,8.55,8.59,$/Bushel,Yes
2012-11-03,8.49,8.58,$/Bushel,Yes
2012-11-10,8.65,8.79,$/Bushel,Yes
2012-11-17,8.17,8.42,$/Bushel,Yes
2012-11-24,8.21,8.37,$/Bushel,Yes
2012-12-01,8.68,8.77,$/Bushel,Yes
2012-12-08,8.53,8.64,$/Bushel,Yes
2012-12-15,8.23,8.33,$/Bushel,Yes
2012-12-22,8.00,8.12,$/Bushel,Yes
2012-12-29,7.77,7.85,$/Bushel,Yes
2013-01-05,7.66,7.75,$/Bushel,Yes
2013-01-12,7.62,7.72,$/Bushel,Yes
2013-01-19,8.04,8.12,$/Bushel,Yes
2013-01-26,7.94,8.09,$/Bushel,Yes
