Location,Great Falls
Grain,Hard Red Winter
Variety,12.0%

Date,Low,High,Units,Weekly Average
2005-01-08,3.18,3.40,$/Bushel,Yes
2005-01-15,3.19,3.37,$/Bushel,Yes
2005-01-22,3.16,3.41,$/Bushel,Yes
2005-01-29,3.11,3.27,$/Bushel,Yes
2005-02-05,3.16,3.23,$/Bushel,Yes
2005-02-12,3.15,3.28,$/Bushel,Yes
2005-02-19,3.11,3.27,$/Bushel,Yes
2005-02-26,3.22,3.53,$/Bushel,Yes
2005-03-05,3.25,3.61,$/Bushel,Yes
2005-03-12,3.28,3.50,$/Bushel,Yes
2005-03-19,3.27,3.44,$/Bushel,Yes
2005-03-26,3.10,3.27,$/Bushel,Yes
2005-04-02,3.04,3.19,$/Bushel,Yes
2005-04-09,3.02,3.04,$/Bushel,Yes
2005-04-16,2.96,3.05,$/Bushel,Yes
2005-04-23,2.98,3.05,$/Bushel,Yes
2005-04-30,3.13,3.23,$/Bushel,Yes
2005-05-07,3.01,3.14,$/Bushel,Yes
2005-05-14,2.94,3.18,$/Bushel,Yes
2005-05-21,2.98,3.20,$/Bushel,Yes
2005-05-28,3.11,3.37,$/Bushel,Yes
2005-06-04,3.02,3.33,$/Bushel,Yes
2005-06-11,2.96,3.20,$/Bushel,Yes
2005-06-18,3.09,3.26,$/Bushel,Yes
2005-06-25,3.14,3.33,$/Bushel,Yes
2005-07-02,2.98,3.24,$/Bushel,Yes
2005-07-09,3.01,3.31,$/Bushel,Yes
2005-07-16,2.90,3.21,$/Bushel,Yes
2005-07-23,2.79,2.95,$/Bushel,Yes
2005-07-30,2.74,2.98,$/Bushel,Yes
2005-08-06,2.77,3.03,$/Bushel,Yes
2005-08-13,2.76,3.02,$/Bushel,Yes
2005-08-20,2.82,3.13,$/Bushel,Yes
2005-08-27,2.85,3.26,$/Bushel,Yes
2005-09-03,3.00,3.30,$/Bushel,Yes
2005-09-10,3.04,3.30,$/Bushel,Yes
2005-09-17,3.22,3.46,$/Bushel,Yes
2005-09-24,3.27,3.42,$/Bushel,Yes
2005-10-01,3.28,3.50,$/Bushel,Yes
2005-10-08,3.32,3.52,$/Bushel,Yes
2005-10-15,3.36,3.54,$/Bushel,Yes
2005-10-22,3.28,3.41,$/Bushel,Yes
2005-10-29,3.33,3.43,$/Bushel,Yes
2005-11-05,3.21,3.46,$/Bushel,Yes
2005-11-12,3.22,3.42,$/Bushel,Yes
2005-11-19,3.15,3.43,$/Bushel,Yes
2005-11-26,3.05,3.35,$/Bushel,Yes
2005-12-03,3.07,3.50,$/Bushel,Yes
2005-12-10,3.00,3.56,$/Bushel,Yes
2005-12-17,3.24,3.54,$/Bushel,Yes
2005-12-24,3.46,3.60,$/Bushel,Yes
2005-12-31,3.50,3.68,$/Bushel,Yes
2006-01-07,3.48,3.65,$/Bushel,Yes
2006-01-14,3.38,3.56,$/Bushel,Yes
2006-01-21,3.41,3.58,$/Bushel,Yes
2006-01-28,3.51,3.67,$/Bushel,Yes
2006-02-04,3.59,3.81,$/Bushel,Yes
2006-02-11,3.70,4.04,$/Bushel,Yes
2006-02-18,3.66,3.97,$/Bushel,Yes
2006-02-25,3.76,3.92,$/Bushel,Yes
2006-03-04,3.76,3.86,$/Bushel,Yes
2006-03-11,3.74,3.93,$/Bushel,Yes
2006-03-18,3.54,3.67,$/Bushel,Yes
2006-03-25,3.42,3.67,$/Bushel,Yes
2006-04-01,3.37,3.69,$/Bushel,Yes
2006-04-08,3.51,3.91,$/Bushel,Yes
2006-04-15,3.85,4.22,$/Bushel,Yes
2006-04-22,4.01,4.08,$/Bushel,Yes
2006-04-29,3.98,4.06,$/Bushel,Yes
2006-05-06,4.00,4.09,$/Bushel,Yes
2006-05-13,4.20,4.35,$/Bushel,Yes
2006-05-20,4.44,4.57,$/Bushel,Yes
2006-05-27,4.50,4.67,$/Bushel,Yes
2006-06-03,4.38,4.54,$/Bushel,Yes
2006-06-10,4.29,4.53,$/Bushel,Yes
2006-06-17,4.17,4.35,$/Bushel,Yes
2006-06-24,4.34,4.46,$/Bushel,Yes
2006-07-01,4.47,4.65,$/Bushel,Yes
2006-07-08,4.56,4.77,$/Bushel,Yes
2006-07-15,4.45,4.68,$/Bushel,Yes
2006-07-22,4.26,4.55,$/Bushel,Yes
2006-07-29,4.18,4.31,$/Bushel,Yes
2006-08-05,4.16,4.32,$/Bushel,Yes
2006-08-12,3.99,4.19,$/Bushel,Yes
2006-08-19,3.86,4.03,$/Bushel,Yes
2006-08-26,3.92,4.10,$/Bushel,Yes
2006-09-02,4.09,4.32,$/Bushel,Yes
2006-09-09,4.26,4.42,$/Bushel,Yes
2006-09-16,4.15,4.32,$/Bushel,Yes
2006-09-23,4.28,4.43,$/Bushel,Yes
2006-09-30,4.38,4.43,$/Bushel,Yes
2006-10-07,4.51,4.57,$/Bushel,Yes
2006-10-14,4.74,4.89,$/Bushel,Yes
2006-10-21,4.73,4.87,$/Bushel,Yes
2006-10-28,4.79,4.84,$/Bushel,Yes
2006-11-04,4.68,4.71,$/Bushel,Yes
2006-11-11,4.74,4.78,$/Bushel,Yes
2006-11-18,4.69,4.73,$/Bushel,Yes
2006-11-25,4.66,4.73,$/Bushel,Yes
2006-12-02,4.71,4.89,$/Bushel,Yes
2006-12-09,4.50,4.80,$/Bushel,Yes
2006-12-16,4.66,4.73,$/Bushel,Yes
2006-12-23,4.65,4.75,$/Bushel,Yes
2006-12-30,4.72,4.81,$/Bushel,Yes
2007-01-06,4.44,4.48,$/Bushel,Yes
2007-01-13,4.47,4.53,$/Bushel,Yes
2007-01-20,4.58,4.63,$/Bushel,Yes
2007-01-27,4.57,4.68,$/Bushel,Yes
2007-02-03,4.51,4.65,$/Bushel,Yes
2007-02-10,4.48,4.69,$/Bushel,Yes
2007-02-17,4.51,4.77,$/Bushel,Yes
2007-02-24,4.76,4.93,$/Bushel,Yes
2007-03-03,4.87,4.96,$/Bushel,Yes
2007-03-10,4.83,4.92,$/Bushel,Yes
2007-03-17,4.66,4.82,$/Bushel,Yes
2007-03-24,4.75,4.81,$/Bushel,Yes
2007-03-31,4.65,4.74,$/Bushel,Yes
2007-04-07,4.59,4.62,$/Bushel,Yes
2007-04-14,4.80,4.91,$/Bushel,Yes
2007-04-21,4.97,5.11,$/Bushel,Yes
2007-04-28,4.89,5.11,$/Bushel,Yes
2007-05-05,4.69,4.95,$/Bushel,Yes
2007-05-12,4.61,4.85,$/Bushel,Yes
2007-05-19,4.63,4.85,$/Bushel,Yes
2007-05-26,4.56,4.73,$/Bushel,Yes
2007-06-02,4.76,4.90,$/Bushel,Yes
2007-06-09,4.87,5.01,$/Bushel,Yes
2007-06-16,5.28,5.46,$/Bushel,Yes
2007-06-23,5.14,5.39,$/Bushel,Yes
2007-06-30,5.23,5.46,$/Bushel,Yes
2007-07-07,5.20,5.50,$/Bushel,Yes
2007-07-14,5.34,5.51,$/Bushel,Yes
2007-07-21,5.35,5.54,$/Bushel,Yes
2007-07-28,5.67,5.80,$/Bushel,Yes
2007-08-04,5.70,5.85,$/Bushel,Yes
2007-08-11,5.89,6.12,$/Bushel,Yes
2007-08-18,5.90,6.10,$/Bushel,Yes
2007-08-25,5.95,6.24,$/Bushel,Yes
2007-09-01,6.28,6.48,$/Bushel,Yes
2007-09-08,6.91,7.05,$/Bushel,Yes
2007-09-15,7.33,7.66,$/Bushel,Yes
2007-09-22,7.54,7.83,$/Bushel,Yes
2007-09-29,8.08,8.39,$/Bushel,Yes
2007-10-06,8.38,8.81,$/Bushel,Yes
2007-10-13,7.88,8.49,$/Bushel,Yes
2007-10-20,8.10,8.38,$/Bushel,Yes
2007-10-27,8.25,8.42,$/Bushel,Yes
2007-11-03,8.08,8.30,$/Bushel,Yes
2007-11-10,7.87,8.19,$/Bushel,Yes
2007-11-17,7.63,7.89,$/Bushel,Yes
2007-11-24,8.04,8.15,$/Bushel,Yes
2007-12-01,8.67,8.88,$/Bushel,Yes
2007-12-08,8.99,9.22,$/Bushel,Yes
2007-12-15,9.60,9.77,$/Bushel,Yes
2007-12-22,9.61,9.82,$/Bushel,Yes
2007-12-29,9.24,9.43,$/Bushel,Yes
2008-01-05,9.23,9.51,$/Bushel,Yes
2008-01-12,8.90,9.28,$/Bushel,Yes
2008-01-19,9.52,10.03,$/Bushel,Yes
2008-01-26,9.49,10.20,$/Bushel,Yes
2008-02-02,9.81,10.74,$/Bushel,Yes
2008-02-09,11.35,11.88,$/Bushel,Yes
2008-02-16,11.19,11.74,$/Bushel,Yes
2008-02-23,11.87,12.25,$/Bushel,Yes
2008-03-01,13.41,13.80,$/Bushel,Yes
2008-03-08,12.83,13.10,$/Bushel,Yes
2008-03-15,13.65,13.97,$/Bushel,Yes
2008-03-22,12.14,12.57,$/Bushel,Yes
2008-03-29,11.34,11.81,$/Bushel,Yes
2008-04-05,10.33,10.61,$/Bushel,Yes
2008-04-12,10.22,10.32,$/Bushel,Yes
2008-04-19,9.81,10.02,$/Bushel,Yes
2008-04-26,8.93,9.28,$/Bushel,Yes
2008-05-03,8.32,8.97,$/Bushel,Yes
2008-05-10,8.22,8.96,$/Bushel,Yes
2008-05-17,8.05,8.52,$/Bushel,Yes
2008-05-24,8.06,8.56,$/Bushel,Yes
2008-05-31,7.50,8.30,$/Bushel,Yes
2008-06-07,7.41,8.31,$/Bushel,Yes
2008-06-14,8.07,8.89,$/Bushel,Yes
2008-06-21,8.69,9.37,$/Bushel,Yes
2008-06-28,8.56,9.40,$/Bushel,Yes
2008-07-05,8.21,8.96,$/Bushel,Yes
2008-07-12,7.93,8.56,$/Bushel,Yes
2008-07-19,8.01,8.36,$/Bushel,Yes
2008-07-26,7.54,8.22,$/Bushel,Yes
2008-08-02,7.71,8.07,$/Bushel,Yes
2008-08-09,7.70,7.86,$/Bushel,Yes
2008-08-16,8.22,8.41,$/Bushel,Yes
2008-08-23,8.57,8.75,$/Bushel,Yes
2008-08-30,8.04,8.26,$/Bushel,Yes
2008-09-06,7.59,7.74,$/Bushel,Yes
2008-09-13,7.18,7.37,$/Bushel,Yes
2008-09-20,6.96,7.20,$/Bushel,Yes
2008-09-27,7.07,7.35,$/Bushel,Yes
2008-10-04,6.54,6.66,$/Bushel,Yes
2008-10-11,5.96,6.15,$/Bushel,Yes
2008-10-18,5.67,5.76,$/Bushel,Yes
2008-10-25,5.33,5.43,$/Bushel,Yes
2008-11-01,5.36,5.43,$/Bushel,Yes
2008-11-08,5.48,5.52,$/Bushel,Yes
2008-11-15,5.43,5.56,$/Bushel,Yes
2008-11-22,5.22,5.35,$/Bushel,Yes
2008-11-29,5.40,5.49,$/Bushel,Yes
2008-12-06,4.84,5.04,$/Bushel,Yes
2008-12-13,4.80,5.05,$/Bushel,Yes
2008-12-20,5.30,5.40,$/Bushel,Yes
2008-12-27,5.48,5.62,$/Bushel,Yes
2009-01-03,5.75,5.98,$/Bushel,Yes
2009-01-10,6.10,6.24,$/Bushel,Yes
2009-01-17,5.62,5.69,$/Bushel,Yes
2009-01-24,5.64,5.70,$/Bushel,Yes
2009-01-31,5.79,5.87,$/Bushel,Yes
2009-02-07,5.50,5.62,$/Bushel,Yes
2009-02-14,5.46,5.56,$/Bushel,Yes
2009-02-21,5.17,5.39,$/Bushel,Yes
2009-02-28,5.19,5.44,$/Bushel,Yes
2009-03-07,5.15,5.41,$/Bushel,Yes
2009-03-14,5.29,5.54,$/Bushel,Yes
2009-03-21,5.48,5.80,$/Bushel,Yes
2009-03-28,4.91,5.55,$/Bushel,Yes
2009-04-04,5.52,5.58,$/Bushel,Yes
2009-04-11,5.56,5.66,$/Bushel,Yes
2009-04-18,5.36,5.51,$/Bushel,Yes
2009-04-25,5.41,5.53,$/Bushel,Yes
2009-05-02,5.22,5.43,$/Bushel,Yes
2009-05-09,5.46,5.72,$/Bushel,Yes
2009-05-16,5.67,5.95,$/Bushel,Yes
2009-05-23,5.74,6.03,$/Bushel,Yes
2009-05-30,5.99,6.29,$/Bushel,Yes
2009-06-06,6.23,6.49,$/Bushel,Yes
2009-06-13,5.96,6.02,$/Bushel,Yes
2009-06-20,5.73,5.84,$/Bushel,Yes
2009-06-27,5.47,5.66,$/Bushel,Yes
2009-07-04,5.18,5.43,$/Bushel,Yes
2009-07-11,4.91,5.16,$/Bushel,Yes
2009-07-18,5.29,5.34,$/Bushel,Yes
2009-07-25,5.19,5.27,$/Bushel,Yes
2009-08-01,5.06,5.15,$/Bushel,Yes
2009-08-08,5.10,5.13,$/Bushel,Yes
2009-08-15,4.71,4.75,$/Bushel,Yes
2009-08-22,4.46,4.59,$/Bushel,Yes
2009-08-29,4.53,4.68,$/Bushel,Yes
2009-09-05,4.39,4.63,$/Bushel,Yes
2009-09-12,4.11,4.32,$/Bushel,Yes
2009-09-19,4.11,4.32,$/Bushel,Yes
2009-09-26,4.08,4.30,$/Bushel,Yes
2009-10-03,4.05,4.25,$/Bushel,Yes
2009-10-10,4.10,4.37,$/Bushel,Yes
2009-10-17,4.50,4.71,$/Bushel,Yes
2009-10-24,4.71,4.90,$/Bushel,Yes
2009-10-31,4.49,4.58,$/Bushel,Yes
2009-11-07,4.68,4.76,$/Bushel,Yes
2009-11-14,4.83,4.94,$/Bushel,Yes
2009-11-21,5.09,5.18,$/Bushel,Yes
2009-11-28,4.78,4.97,$/Bushel,Yes
2009-12-05,4.88,5.12,$/Bushel,Yes
2009-12-12,4.46,4.81,$/Bushel,Yes
2009-12-19,4.42,4.72,$/Bushel,Yes
2009-12-26,4.36,4.66,$/Bushel,Yes
2010-01-02,4.59,4.88,$/Bushel,Yes
2010-01-09,4.87,5.05,$/Bushel,Yes
2010-01-16,4.71,4.93,$/Bushel,Yes
2010-01-23,4.40,4.64,$/Bushel,Yes
2010-01-30,4.32,4.55,$/Bushel,Yes
2010-02-06,4.25,4.47,$/Bushel,Yes
2010-02-13,4.34,4.58,$/Bushel,Yes
2010-02-20,4.39,4.64,$/Bushel,Yes
2010-02-27,4.42,4.66,$/Bushel,Yes
2010-03-06,4.42,4.61,$/Bushel,Yes
2010-03-13,4.34,4.47,$/Bushel,Yes
2010-03-20,4.27,4.50,$/Bushel,Yes
2010-03-27,4.15,4.44,$/Bushel,Yes
2010-04-03,4.04,4.32,$/Bushel,Yes
2010-04-10,4.42,4.43,$/Bushel,Yes
2010-04-17,4.51,4.55,$/Bushel,Yes
2010-04-24,4.55,4.62,$/Bushel,Yes
2010-05-01,4.48,4.57,$/Bushel,Yes
2010-05-08,4.52,4.69,$/Bushel,Yes
2010-05-15,4.32,4.47,$/Bushel,Yes
2010-05-22,4.22,4.39,$/Bushel,Yes
2010-05-29,4.19,4.32,$/Bushel,Yes
2010-06-05,4.05,4.21,$/Bushel,Yes
2010-06-12,3.94,4.04,$/Bushel,Yes
2010-06-19,4.13,4.30,$/Bushel,Yes
2010-06-26,4.17,4.30,$/Bushel,Yes
2010-07-03,4.13,4.31,$/Bushel,Yes
2010-07-10,4.46,4.64,$/Bushel,Yes
2010-07-17,4.67,4.98,$/Bushel,Yes
2010-07-24,4.74,5.22,$/Bushel,Yes
2010-07-31,4.96,5.30,$/Bushel,Yes
2010-08-07,5.58,5.88,$/Bushel,Yes
2010-08-14,5.69,5.87,$/Bushel,Yes
2010-08-21,5.47,5.62,$/Bushel,Yes
2010-08-28,5.51,5.69,$/Bushel,Yes
2010-09-04,5.69,5.96,$/Bushel,Yes
2010-09-11,5.92,6.31,$/Bushel,Yes
2010-09-18,6.03,6.44,$/Bushel,Yes
2010-09-25,6.02,6.35,$/Bushel,Yes
2010-10-02,5.75,6.02,$/Bushel,Yes
2010-10-09,5.76,5.96,$/Bushel,Yes
2010-10-16,6.14,6.34,$/Bushel,Yes
2010-10-23,5.89,6.11,$/Bushel,Yes
2010-10-30,6.25,6.36,$/Bushel,Yes
2010-11-06,6.38,6.45,$/Bushel,Yes
2010-11-13,6.46,6.50,$/Bushel,Yes
2010-11-20,5.81,5.90,$/Bushel,Yes
2010-11-27,5.97,5.99,$/Bushel,Yes
2010-12-04,6.36,6.54,$/Bushel,Yes
2010-12-11,6.80,7.17,$/Bushel,Yes
2010-12-18,6.62,7.03,$/Bushel,Yes
2010-12-25,6.91,7.22,$/Bushel,Yes
2011-01-01,7.39,7.48,$/Bushel,Yes
2011-01-08,7.52,7.62,$/Bushel,Yes
2011-01-15,7.50,7.59,$/Bushel,Yes
2011-01-22,7.82,7.89,$/Bushel,Yes
2011-01-29,8.18,8.30,$/Bushel,Yes
2011-02-05,8.29,8.50,$/Bushel,Yes
2011-02-12,8.65,8.88,$/Bushel,Yes
2011-02-19,8.41,8.68,$/Bushel,Yes
2011-02-26,7.78,8.16,$/Bushel,Yes
2011-03-05,8.18,8.56,$/Bushel,Yes
2011-03-12,7.61,8.04,$/Bushel,Yes
2011-03-19,7.08,7.59,$/Bushel,Yes
2011-03-26,7.41,7.99,$/Bushel,Yes
2011-04-02,7.93,8.39,$/Bushel,Yes
2011-04-09,8.73,9.00,$/Bushel,Yes
2011-04-16,8.30,8.47,$/Bushel,Yes
2011-04-23,8.62,8.80,$/Bushel,Yes
2011-04-30,8.72,8.79,$/Bushel,Yes
2011-05-07,8.23,8.36,$/Bushel,Yes
2011-05-14,8.42,8.58,$/Bushel,Yes
2011-05-21,8.69,8.79,$/Bushel,Yes
2011-05-28,8.85,8.97,$/Bushel,Yes
2011-06-04,8.59,8.70,$/Bushel,Yes
2011-06-11,8.43,8.51,$/Bushel,Yes
2011-06-18,7.94,8.00,$/Bushel,Yes
2011-06-25,7.50,7.55,$/Bushel,Yes
2011-07-02,6.75,7.00,$/Bushel,Yes
2011-07-09,6.47,6.88,$/Bushel,Yes
2011-07-16,6.84,7.13,$/Bushel,Yes
2011-07-23,7.05,7.34,$/Bushel,Yes
2011-07-30,7.07,7.26,$/Bushel,Yes
2011-08-06,7.11,7.28,$/Bushel,Yes
2011-08-13,7.12,7.24,$/Bushel,Yes
2011-08-20,7.39,7.57,$/Bushel,Yes
2011-08-27,7.61,7.87,$/Bushel,Yes
2011-09-03,8.02,8.23,$/Bushel,Yes
2011-09-10,7.66,7.93,$/Bushel,Yes
2011-09-17,7.17,7.67,$/Bushel,Yes
2011-09-24,6.67,7.05,$/Bushel,Yes
2011-10-01,6.60,6.95,$/Bushel,Yes
2011-10-08,6.56,6.61,$/Bushel,Yes
2011-10-15,6.67,6.84,$/Bushel,Yes
2011-10-22,6.77,6.91,$/Bushel,Yes
2011-10-29,6.95,7.10,$/Bushel,Yes
2011-11-05,6.84,6.96,$/Bushel,Yes
2011-11-12,6.79,6.95,$/Bushel,Yes
2011-11-19,6.42,6.56,$/Bushel,Yes
2011-11-26,6.18,6.30,$/Bushel,Yes
2011-12-03,6.20,6.29,$/Bushel,Yes
2011-12-10,6.27,6.47,$/Bushel,Yes
2011-12-17,6.06,6.15,$/Bushel,Yes
2011-12-24,6.30,6.39,$/Bushel,Yes
2011-12-31,6.57,6.73,$/Bushel,Yes
2012-01-07,6.60,6.70,$/Bushel,Yes
2012-01-14,6.50,6.64,$/Bushel,Yes
2012-01-21,6.30,6.46,$/Bushel,Yes
2012-01-28,6.58,6.78,$/Bushel,Yes
2012-02-04,6.81,6.98,$/Bushel,Yes
2012-02-11,6.73,6.89,$/Bushel,Yes
2012-02-18,6.55,6.71,$/Bushel,Yes
2012-02-25,6.56,6.78,$/Bushel,Yes
2012-03-03,6.81,7.03,$/Bushel,Yes
2012-03-10,6.85,6.93,$/Bushel,Yes
2012-03-17,6.87,6.99,$/Bushel,Yes
2012-03-24,6.83,6.98,$/Bushel,Yes
2012-03-31,6.78,6.97,$/Bushel,Yes
2012-04-07,6.65,6.95,$/Bushel,Yes
2012-04-14,6.43,6.67,$/Bushel,Yes
2012-04-21,6.35,6.57,$/Bushel,Yes
2012-04-28,6.41,6.75,$/Bushel,Yes
2012-05-05,6.41,6.67,$/Bushel,Yes
2012-05-12,6.15,6.50,$/Bushel,Yes
2012-05-19,6.55,6.81,$/Bushel,Yes
2012-05-26,6.93,7.04,$/Bushel,Yes
2012-06-02,6.53,6.65,$/Bushel,Yes
2012-06-09,6.22,6.54,$/Bushel,Yes
2012-06-16,6.14,6.42,$/Bushel,Yes
2012-06-23,6.45,6.73,$/Bushel,Yes
2012-06-30,6.98,7.25,$/Bushel,Yes
2012-07-07,7.46,7.66,$/Bushel,Yes
2012-07-14,7.71,7.85,$/Bushel,Yes
2012-07-21,8.46,8.59,$/Bushel,Yes
2012-07-28,8.31,8.40,$/Bushel,Yes
2012-08-04,8.21,8.36,$/Bushel,Yes
2012-08-11,8.36,8.42,$/Bushel,Yes
2012-08-18,8.01,8.08,$/Bushel,Yes
2012-08-25,8.26,8.37,$/Bushel,Yes
2012-09-01,8.17,8.31,$/Bushel,Yes
2012-09-08,8.23,8.32,$/Bushel,Yes
2012-09-15,8.37,8.46,$/Bushel,Yes
2012-09-22,8.25,8.36,$/Bushel,Yes
2012-09-29,8.24,8.42,$/Bushel,Yes
2012-10-06,8.16,8.36,$/Bushel,Yes
2012-10-13,8.21,8.45,$/Bushel,Yes
2012-10-20,8.23,8.52,$/Bushel,Yes
2012-10-27,8.46,8.75,$/Bushel,Yes
2012-11-03,8.37,8.77,$/Bushel,Yes
2012-11-10,8.65,8.96,$/Bushel,Yes
2012-11-17,8.32,8.66,$/Bushel,Yes
2012-11-24,8.23,8.58,$/Bushel,Yes
2012-12-01,8.79,8.93,$/Bushel,Yes
2012-12-08,8.67,8.81,$/Bushel,Yes
2012-12-15,8.32,8.49,$/Bushel,Yes
2012-12-22,8.03,8.27,$/Bushel,Yes
2012-12-29,7.77,8.00,$/Bushel,Yes
2013-01-05,7.58,7.90,$/Bushel,Yes
2013-01-12,7.54,7.87,$/Bushel,Yes
2013-01-19,7.89,8.21,$/Bushel,Yes
2013-01-26,7.88,8.18,$/Bushel,Yes
